variant,label,seed,rate,pattern,n,weighted_f1
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.4,AT,85,0.8188752424046541
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.4,AV,96,0.6651542649727769
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.4,TV,92,0.8999900164728198
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.4,ATV,143,0.8718918780118291
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.4,NO_TEXT,259,0.6178773994307977
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.4,TEXT_PRESENT,397,0.8563632580256779
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.4,ALL,656,0.7617775819359757
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.5,A,120,0.6914728682170543
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.5,T,126,0.9277743964292958
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.5,V,122,0.6539503082182563
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.5,AT,63,0.7742165242165242
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.5,AV,74,0.6917676296986641
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.5,TV,83,0.7897460488721053
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.5,ATV,68,0.879562892350616
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.5,NO_TEXT,316,0.6832238960690319
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.5,TEXT_PRESENT,340,0.8560590591376738
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.5,ALL,656,0.7732635570145873
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.6,A,144,0.6821035515065366
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.6,T,156,0.8904863659094957
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.6,V,146,0.6660544035208162
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.6,AT,63,0.8056140350877193
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.6,AV,46,0.5685300207039338
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.6,TV,54,0.8002509551805327
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.6,ATV,47,0.890569445228286
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.6,NO_TEXT,336,0.6595982308857682
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.6,TEXT_PRESENT,320,0.8581646294881589
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.6,ALL,656,0.7565327083875821
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.7,A,149,0.5984049507539442
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.7,T,187,0.8818362296374861
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.7,V,166,0.7357368817326295
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.7,AT,43,0.9057924203273039
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.7,AV,45,0.566810966810967
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.7,TV,52,0.9615384615384616
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.7,ATV,14,0.9297173414820473
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.7,NO_TEXT,360,0.6607306424307227
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.7,TEXT_PRESENT,296,0.9014604181356526
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.7,ALL,656,0.7689920566269106
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.0,ATV,656,0.8537359738823598
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.0,TEXT_PRESENT,656,0.8537359738823598
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.0,ALL,656,0.8537359738823598
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.1,A,7,0.5952380952380951
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.1,T,5,1.0
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.1,V,6,0.6666666666666666
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.1,AT,54,0.8682026508113465
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.1,AV,54,0.6729014410173831
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.1,TV,63,0.8550264550264551
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.1,ATV,467,0.8572650656169528
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.1,NO_TEXT,67,0.6743760190643421
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.1,TEXT_PRESENT,589,0.8596168784534437
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.1,ALL,656,0.8417462604519282
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.2,A,24,0.6230434782608695
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.2,T,24,0.8766603415559772
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.2,V,27,0.5340930674264007
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.2,AT,80,0.8100965342617503
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.2,AV,90,0.6005316321105796
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.2,TV,71,0.8207125103562551
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.2,ATV,340,0.8546046561384272
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.2,NO_TEXT,141,0.595588370510675
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.2,TEXT_PRESENT,515,0.8444340094867882
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.2,ALL,656,0.7927197556128331
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.3,A,42,0.7223140016810132
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.3,T,40,0.9
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.3,V,60,0.6606334841628959
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.3,AT,82,0.8495309568480301
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.3,AV,93,0.7175883256528419
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.3,TV,111,0.8194343125218702
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.3,ATV,228,0.830398630471998
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.3,NO_TEXT,195,0.7067293173538884
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.3,TEXT_PRESENT,461,0.837619856015593
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.3,ALL,656,0.7984687510607182
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.4,A,77,0.6765587353822646
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.4,T,77,0.8044901381852007
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.4,V,68,0.6787409700722395
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.4,AT,104,0.8650818821358552
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.4,AV,104,0.6326886860785166
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.4,TV,90,0.8330158730158731
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.4,ATV,136,0.8608613820711004
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.4,NO_TEXT,249,0.6605291919618534
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.4,TEXT_PRESENT,407,0.8457522220571102
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.4,ALL,656,0.7760728929206612
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.5,A,123,0.5826464120720611
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.5,T,110,0.8909090909090909
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.5,V,105,0.6201058201058202
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.5,AT,85,0.8346872082166199
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.5,AV,81,0.6468253968253967
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.5,TV,81,0.8546576879910213
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.5,ATV,71,0.8745110159388935
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.5,NO_TEXT,309,0.6141995005659933
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.5,TEXT_PRESENT,347,0.865135418524293
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.5,ALL,656,0.7487017233420525
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.6,A,143,0.6955282213014172
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.6,T,158,0.8672137134686962
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.6,V,110,0.6449442353430161
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.6,AT,75,0.8666192508297773
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.6,AV,73,0.5931825422108952
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.6,TV,61,0.7865382476588741
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.6,ATV,36,0.71875
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.6,NO_TEXT,326,0.6559221072551353
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.6,TEXT_PRESENT,330,0.8364422611687542
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.6,ALL,656,0.7469512195121951
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.7,A,169,0.6701034008726316
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.7,T,168,0.8447007275132276
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.7,V,183,0.6301772682357702
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.7,AT,52,0.8859035701140965
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.7,AV,32,0.625
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.7,TV,41,0.8586914440572978
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.7,ATV,11,1.0
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.7,NO_TEXT,384,0.6489184379102722
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.7,TEXT_PRESENT,272,0.8604895542235695
no-jepa-groupdro,no-JEPA + GroupDRO,70,0.7,ALL,656,0.7392569002605931
reg-only,baseline reg-only JEPA,66,0.0,ATV,656,0.8748065311269919
reg-only,baseline reg-only JEPA,66,0.0,TEXT_PRESENT,656,0.8748065311269919
reg-only,baseline reg-only JEPA,66,0.0,ALL,656,0.8748065311269919
reg-only,baseline reg-only JEPA,66,0.1,A,6,1.0
reg-only,baseline reg-only JEPA,66,0.1,T,6,0.9090909090909091
reg-only,baseline reg-only JEPA,66,0.1,V,8,0.8681818181818182
reg-only,baseline reg-only JEPA,66,0.1,AT,50,0.88
reg-only,baseline reg-only JEPA,66,0.1,AV,55,0.6634897360703811
reg-only,baseline reg-only JEPA,66,0.1,TV,60,0.9320075757575756
reg-only,baseline reg-only JEPA,66,0.1,ATV,471,0.8654220083966003
reg-only,baseline reg-only JEPA,66,0.1,NO_TEXT,69,0.7169575478298182
reg-only,baseline reg-only JEPA,66,0.1,TEXT_PRESENT,587,0.8730271926048212
reg-only,baseline reg-only JEPA,66,0.1,ALL,656,0.8579732106870482
reg-only,baseline reg-only JEPA,66,0.2,A,21,0.8077922077922078
reg-only,baseline reg-only JEPA,66,0.2,T,23,0.8700621118012422
reg-only,baseline reg-only JEPA,66,0.2,V,30,0.7471903982542282
reg-only,baseline reg-only JEPA,66,0.2,AT,77,0.8085248085248086
reg-only,baseline reg-only JEPA,66,0.2,AV,93,0.7003752845395075
reg-only,baseline reg-only JEPA,66,0.2,TV,85,0.9184533626534728
reg-only,baseline reg-only JEPA,66,0.2,ATV,327,0.871809872783333
reg-only,baseline reg-only JEPA,66,0.2,NO_TEXT,144,0.7256802721088436
reg-only,baseline reg-only JEPA,66,0.2,TEXT_PRESENT,512,0.8697321565968414
reg-only,baseline reg-only JEPA,66,0.2,ALL,656,0.8402567269435248
reg-only,baseline reg-only JEPA,66,0.3,A,47,0.8076026754638176
reg-only,baseline reg-only JEPA,66,0.3,T,41,0.9270961524204906
reg-only,baseline reg-only JEPA,66,0.3,V,41,0.6634379740926596
reg-only,baseline reg-only JEPA,66,0.3,AT,100,0.8472000000000002
reg-only,baseline reg-only JEPA,66,0.3,AV,114,0.6814755726309278
reg-only,baseline reg-only JEPA,66,0.3,TV,77,0.8540031397174254
reg-only,baseline reg-only JEPA,66,0.3,ATV,236,0.881550141242938
reg-only,baseline reg-only JEPA,66,0.3,NO_TEXT,202,0.7086728536018466
reg-only,baseline reg-only JEPA,66,0.3,TEXT_PRESENT,454,0.8737164139842253
reg-only,baseline reg-only JEPA,66,0.3,ALL,656,0.8234862135809972
reg-only,baseline reg-only JEPA,66,0.4,A,69,0.6376811594202898
reg-only,baseline reg-only JEPA,66,0.4,T,68,0.8382003028336579
reg-only,baseline reg-only JEPA,66,0.4,V,93,0.7313693663438996
reg-only,baseline reg-only JEPA,66,0.4,AT,97,0.8341726650319474
reg-only,baseline reg-only JEPA,66,0.4,AV,90,0.7370370370370372
reg-only,baseline reg-only JEPA,66,0.4,TV,100,0.8786615186615188
reg-only,baseline reg-only JEPA,66,0.4,ATV,139,0.8770110913746294
reg-only,baseline reg-only JEPA,66,0.4,NO_TEXT,252,0.7085828584307287
reg-only,baseline reg-only JEPA,66,0.4,TEXT_PRESENT,404,0.8615729171170391
reg-only,baseline reg-only JEPA,66,0.4,ALL,656,0.8027957272582188
reg-only,baseline reg-only JEPA,66,0.5,A,99,0.7141179234202489
reg-only,baseline reg-only JEPA,66,0.5,T,120,0.8833333333333333
reg-only,baseline reg-only JEPA,66,0.5,V,118,0.5775822016352598
reg-only,baseline reg-only JEPA,66,0.5,AT,76,0.8181444377990431
reg-only,baseline reg-only JEPA,66,0.5,AV,84,0.6766475252939569
reg-only,baseline reg-only JEPA,66,0.5,TV,89,0.9101577573487687
reg-only,baseline reg-only JEPA,66,0.5,ATV,70,0.8184568372803666
reg-only,baseline reg-only JEPA,66,0.5,NO_TEXT,301,0.6531537774812992
reg-only,baseline reg-only JEPA,66,0.5,TEXT_PRESENT,355,0.862726174204156
reg-only,baseline reg-only JEPA,66,0.5,ALL,656,0.771124813756666
reg-only,baseline reg-only JEPA,66,0.6,A,129,0.6603912882982651
reg-only,baseline reg-only JEPA,66,0.6,T,136,0.904322513319053
reg-only,baseline reg-only JEPA,66,0.6,V,155,0.6135843812648077
reg-only,baseline reg-only JEPA,66,0.6,AT,61,0.8688524590163934
reg-only,baseline reg-only JEPA,66,0.6,AV,64,0.643687707641196
reg-only,baseline reg-only JEPA,66,0.6,TV,78,0.8838546069315302
reg-only,baseline reg-only JEPA,66,0.6,ATV,33,0.8787878787878788
reg-only,baseline reg-only JEPA,66,0.6,NO_TEXT,348,0.6433013580196086
reg-only,baseline reg-only JEPA,66,0.6,TEXT_PRESENT,308,0.8893913909439851
reg-only,baseline reg-only JEPA,66,0.6,ALL,656,0.7587735599763992
reg-only,baseline reg-only JEPA,66,0.7,A,161,0.6719075120513499
reg-only,baseline reg-only JEPA,66,0.7,T,189,0.8805166511048862
reg-only,baseline reg-only JEPA,66,0.7,V,170,0.6501794351692931
reg-only,baseline reg-only JEPA,66,0.7,AT,37,0.8895495495495493
reg-only,baseline reg-only JEPA,66,0.7,AV,37,0.6756756756756755
reg-only,baseline reg-only JEPA,66,0.7,TV,46,0.7720257518299675
reg-only,baseline reg-only JEPA,66,0.7,ATV,16,0.805668016194332
reg-only,baseline reg-only JEPA,66,0.7,NO_TEXT,368,0.6620908424036955
reg-only,baseline reg-only JEPA,66,0.7,TEXT_PRESENT,288,0.8603862342833648
reg-only,baseline reg-only JEPA,66,0.7,ALL,656,0.7484152334954246
reg-only,baseline reg-only JEPA,67,0.0,ATV,656,0.8759241832191255
reg-only,baseline reg-only JEPA,67,0.0,TEXT_PRESENT,656,0.8759241832191255
reg-only,baseline reg-only JEPA,67,0.0,ALL,656,0.8759241832191255
reg-only,baseline reg-only JEPA,67,0.1,A,5,0.6
reg-only,baseline reg-only JEPA,67,0.1,T,7,0.7142857142857143
reg-only,baseline reg-only JEPA,67,0.1,V,6,0.8380952380952381
reg-only,baseline reg-only JEPA,67,0.1,AT,55,0.8335664335664336
reg-only,baseline reg-only JEPA,67,0.1,AV,59,0.7982068287889955
reg-only,baseline reg-only JEPA,67,0.1,TV,58,0.8623985498290283
reg-only,baseline reg-only JEPA,67,0.1,ATV,466,0.8672725126493214
reg-only,baseline reg-only JEPA,67,0.1,NO_TEXT,70,0.7877769289533996
reg-only,baseline reg-only JEPA,67,0.1,TEXT_PRESENT,586,0.8619366843102869
reg-only,baseline reg-only JEPA,67,0.1,ALL,656,0.8539196250325491
reg-only,baseline reg-only JEPA,67,0.2,A,18,0.7213622291021671
reg-only,baseline reg-only JEPA,67,0.2,T,14,0.8571428571428571
reg-only,baseline reg-only JEPA,67,0.2,V,24,0.6666666666666666
reg-only,baseline reg-only JEPA,67,0.2,AT,75,0.92
reg-only,baseline reg-only JEPA,67,0.2,AV,92,0.6531644002393677
reg-only,baseline reg-only JEPA,67,0.2,TV,81,0.8666556963413965
reg-only,baseline reg-only JEPA,67,0.2,ATV,352,0.8891522033144842
reg-only,baseline reg-only JEPA,67,0.2,NO_TEXT,134,0.6655995865239817
reg-only,baseline reg-only JEPA,67,0.2,TEXT_PRESENT,522,0.889019019019019
reg-only,baseline reg-only JEPA,67,0.2,ALL,656,0.8432994559541243
reg-only,baseline reg-only JEPA,67,0.3,A,45,0.673992357055303
reg-only,baseline reg-only JEPA,67,0.3,T,56,0.8214285714285714
reg-only,baseline reg-only JEPA,67,0.3,V,50,0.6423188405797101
reg-only,baseline reg-only JEPA,67,0.3,AT,95,0.9154201292705447
reg-only,baseline reg-only JEPA,67,0.3,AV,99,0.6819358381049494
reg-only,baseline reg-only JEPA,67,0.3,TV,89,0.8541193473635517
reg-only,baseline reg-only JEPA,67,0.3,ATV,222,0.8380811419070983
reg-only,baseline reg-only JEPA,67,0.3,NO_TEXT,194,0.6746352546012853
reg-only,baseline reg-only JEPA,67,0.3,TEXT_PRESENT,462,0.8550321663494206
reg-only,baseline reg-only JEPA,67,0.3,ALL,656,0.8034543920211195
reg-only,baseline reg-only JEPA,67,0.4,A,75,0.7193869731800766
reg-only,baseline reg-only JEPA,67,0.4,T,88,0.8865405481907817
reg-only,baseline reg-only JEPA,67,0.4,V,90,0.6005420054200542
reg-only,baseline reg-only JEPA,67,0.4,AT,86,0.7997019849928158
reg-only,baseline reg-only JEPA,67,0.4,AV,89,0.6362297229310477
reg-only,baseline reg-only JEPA,67,0.4,TV,81,0.8892495806957745
reg-only,baseline reg-only JEPA,67,0.4,ATV,147,0.8166345783596458
reg-only,baseline reg-only JEPA,67,0.4,NO_TEXT,254,0.6522811454005802
reg-only,baseline reg-only JEPA,67,0.4,TEXT_PRESENT,402,0.8434840721764313
reg-only,baseline reg-only JEPA,67,0.4,ALL,656,0.7720443138521302
reg-only,baseline reg-only JEPA,67,0.5,A,121,0.637120371304611
reg-only,baseline reg-only JEPA,67,0.5,T,105,0.8277502895041583
reg-only,baseline reg-only JEPA,67,0.5,V,119,0.6492196878751502
reg-only,baseline reg-only JEPA,67,0.5,AT,77,0.8823895205917678
reg-only,baseline reg-only JEPA,67,0.5,AV,80,0.6386405033946019
reg-only,baseline reg-only JEPA,67,0.5,TV,78,0.9101218621458502
reg-only,baseline reg-only JEPA,67,0.5,ATV,76,0.8564068203872279
reg-only,baseline reg-only JEPA,67,0.5,NO_TEXT,320,0.6420172955974844
reg-only,baseline reg-only JEPA,67,0.5,TEXT_PRESENT,336,0.8659158477298544
reg-only,baseline reg-only JEPA,67,0.5,ALL,656,0.7563248071943369
reg-only,baseline reg-only JEPA,67,0.6,A,139,0.6876954044241242
reg-only,baseline reg-only JEPA,67,0.6,T,149,0.8658323406645555
reg-only,baseline reg-only JEPA,67,0.6,V,147,0.5912641150736389
reg-only,baseline reg-only JEPA,67,0.6,AT,67,0.9239999847427824
reg-only,baseline reg-only JEPA,67,0.6,AV,64,0.6971357409713574
reg-only,baseline reg-only JEPA,67,0.6,TV,58,0.8974660397074191
reg-only,baseline reg-only JEPA,67,0.6,ATV,32,0.8715909090909089
reg-only,baseline reg-only JEPA,67,0.6,NO_TEXT,350,0.6548491620536626
reg-only,baseline reg-only JEPA,67,0.6,TEXT_PRESENT,306,0.8853399957749744
reg-only,baseline reg-only JEPA,67,0.6,ALL,656,0.7648713795731708
reg-only,baseline reg-only JEPA,67,0.7,A,164,0.7306888912642896
reg-only,baseline reg-only JEPA,67,0.7,T,163,0.8749013459049343
reg-only,baseline reg-only JEPA,67,0.7,V,177,0.6421233811004796
reg-only,baseline reg-only JEPA,67,0.7,AT,44,0.9090909090909091
reg-only,baseline reg-only JEPA,67,0.7,AV,52,0.7226107226107227
reg-only,baseline reg-only JEPA,67,0.7,TV,38,0.7353678313430635
reg-only,baseline reg-only JEPA,67,0.7,ATV,18,0.8875000000000001
reg-only,baseline reg-only JEPA,67,0.7,NO_TEXT,393,0.6895907303203311
reg-only,baseline reg-only JEPA,67,0.7,TEXT_PRESENT,263,0.8613581762273114
reg-only,baseline reg-only JEPA,67,0.7,ALL,656,0.7584601981416615
reg-only,baseline reg-only JEPA,68,0.0,ATV,656,0.8840889006716153
reg-only,baseline reg-only JEPA,68,0.0,TEXT_PRESENT,656,0.8840889006716153
reg-only,baseline reg-only JEPA,68,0.0,ALL,656,0.8840889006716153
reg-only,baseline reg-only JEPA,68,0.1,A,4,0.4
reg-only,baseline reg-only JEPA,68,0.1,T,8,0.7333333333333334
reg-only,baseline reg-only JEPA,68,0.1,V,3,0.16666666666666666
reg-only,baseline reg-only JEPA,68,0.1,AT,47,0.8712605983042713
reg-only,baseline reg-only JEPA,68,0.1,AV,53,0.642276258702452
reg-only,baseline reg-only JEPA,68,0.1,TV,71,0.9294642680272917
reg-only,baseline reg-only JEPA,68,0.1,ATV,470,0.8697364010397587
reg-only,baseline reg-only JEPA,68,0.1,NO_TEXT,60,0.6017797552836485
reg-only,baseline reg-only JEPA,68,0.1,TEXT_PRESENT,596,0.8753032699341422
reg-only,baseline reg-only JEPA,68,0.1,ALL,656,0.8503785372005515
reg-only,baseline reg-only JEPA,68,0.2,A,23,0.38695652173913037
reg-only,baseline reg-only JEPA,68,0.2,T,19,0.8947368421052632
reg-only,baseline reg-only JEPA,68,0.2,V,29,0.6731634182908547
reg-only,baseline reg-only JEPA,68,0.2,AT,79,0.899060000325823
reg-only,baseline reg-only JEPA,68,0.2,AV,86,0.7110770366584321
reg-only,baseline reg-only JEPA,68,0.2,TV,94,0.839473350111648
reg-only,baseline reg-only JEPA,68,0.2,ATV,326,0.8680412240090914
reg-only,baseline reg-only JEPA,68,0.2,NO_TEXT,138,0.6778117397542262
reg-only,baseline reg-only JEPA,68,0.2,TEXT_PRESENT,518,0.8687258687258688
reg-only,baseline reg-only JEPA,68,0.2,ALL,656,0.8282756237117752
reg-only,baseline reg-only JEPA,68,0.3,A,47,0.6725189703913108
reg-only,baseline reg-only JEPA,68,0.3,T,59,0.864406779661017
reg-only,baseline reg-only JEPA,68,0.3,V,41,0.6372005759413587
reg-only,baseline reg-only JEPA,68,0.3,AT,93,0.8683284457478007
reg-only,baseline reg-only JEPA,68,0.3,AV,92,0.7216210899075348
reg-only,baseline reg-only JEPA,68,0.3,TV,97,0.8544577830038191
reg-only,baseline reg-only JEPA,68,0.3,ATV,227,0.854064049191279
reg-only,baseline reg-only JEPA,68,0.3,NO_TEXT,180,0.6918941273779983
reg-only,baseline reg-only JEPA,68,0.3,TEXT_PRESENT,476,0.8582697234755876
reg-only,baseline reg-only JEPA,68,0.3,ALL,656,0.8126674673951294
reg-only,baseline reg-only JEPA,68,0.4,A,85,0.7310285958173283
reg-only,baseline reg-only JEPA,68,0.4,T,64,0.8900574499629355
reg-only,baseline reg-only JEPA,68,0.4,V,65,0.6032634032634033
reg-only,baseline reg-only JEPA,68,0.4,AT,92,0.8447779192068063
reg-only,baseline reg-only JEPA,68,0.4,AV,89,0.5470578616646032
reg-only,baseline reg-only JEPA,68,0.4,TV,104,0.9415535444947211
reg-only,baseline reg-only JEPA,68,0.4,ATV,157,0.8780621298748778
reg-only,baseline reg-only JEPA,68,0.4,NO_TEXT,239,0.6332781940254939
reg-only,baseline reg-only JEPA,68,0.4,TEXT_PRESENT,417,0.8884759445233533
reg-only,baseline reg-only JEPA,68,0.4,ALL,656,0.7953019114660203
reg-only,baseline reg-only JEPA,68,0.5,A,109,0.7423355621209764
reg-only,baseline reg-only JEPA,68,0.5,T,116,0.8437805388803574
reg-only,baseline reg-only JEPA,68,0.5,V,98,0.6084271639690358
reg-only,baseline reg-only JEPA,68,0.5,AT,88,0.8740981240981239
reg-only,baseline reg-only JEPA,68,0.5,AV,83,0.71143521454238
reg-only,baseline reg-only JEPA,68,0.5,TV,86,0.8366705576007902
reg-only,baseline reg-only JEPA,68,0.5,ATV,76,0.8557115862373263
reg-only,baseline reg-only JEPA,68,0.5,NO_TEXT,290,0.696320789377001
reg-only,baseline reg-only JEPA,68,0.5,TEXT_PRESENT,366,0.8517187436543461
reg-only,baseline reg-only JEPA,68,0.5,ALL,656,0.7844917240857537
reg-only,baseline reg-only JEPA,68,0.6,A,150,0.6844767441860464
reg-only,baseline reg-only JEPA,68,0.6,T,140,0.842202380952381
reg-only,baseline reg-only JEPA,68,0.6,V,150,0.614567901234568
reg-only,baseline reg-only JEPA,68,0.6,AT,70,0.9000204123290467
reg-only,baseline reg-only JEPA,68,0.6,AV,44,0.7560646900269542
reg-only,baseline reg-only JEPA,68,0.6,TV,64,0.8414039039039038
reg-only,baseline reg-only JEPA,68,0.6,ATV,38,0.9190834228428212
reg-only,baseline reg-only JEPA,68,0.6,NO_TEXT,344,0.6663455299435042
reg-only,baseline reg-only JEPA,68,0.6,TEXT_PRESENT,312,0.8645972593582888
reg-only,baseline reg-only JEPA,68,0.6,ALL,656,0.7599583040478328
reg-only,baseline reg-only JEPA,68,0.7,A,177,0.5607290896795518
reg-only,baseline reg-only JEPA,68,0.7,T,131,0.8705234769512802
reg-only,baseline reg-only JEPA,68,0.7,V,195,0.6213017751479291
reg-only,baseline reg-only JEPA,68,0.7,AT,44,0.9098679098679099
reg-only,baseline reg-only JEPA,68,0.7,AV,45,0.5798669525537412
reg-only,baseline reg-only JEPA,68,0.7,TV,42,0.7641456582633053
reg-only,baseline reg-only JEPA,68,0.7,ATV,22,0.8166666666666665
reg-only,baseline reg-only JEPA,68,0.7,NO_TEXT,417,0.6030099791134834
reg-only,baseline reg-only JEPA,68,0.7,TEXT_PRESENT,239,0.8539941543782917
reg-only,baseline reg-only JEPA,68,0.7,ALL,656,0.6951832644715189
reg-only,baseline reg-only JEPA,69,0.0,ATV,656,0.8668194187546141
reg-only,baseline reg-only JEPA,69,0.0,TEXT_PRESENT,656,0.8668194187546141
reg-only,baseline reg-only JEPA,69,0.0,ALL,656,0.8668194187546141
reg-only,baseline reg-only JEPA,69,0.1,A,8,0.7666666666666667
reg-only,baseline reg-only JEPA,69,0.1,T,6,0.6666666666666666
reg-only,baseline reg-only JEPA,69,0.1,V,7,0.7142857142857143
reg-only,baseline reg-only JEPA,69,0.1,AT,48,0.8537139689578715
reg-only,baseline reg-only JEPA,69,0.1,AV,56,0.6396642948367086
reg-only,baseline reg-only JEPA,69,0.1,TV,49,0.856522009064382
reg-only,baseline reg-only JEPA,69,0.1,ATV,482,0.8622535871887627
reg-only,baseline reg-only JEPA,69,0.1,NO_TEXT,71,0.6673630298537638
reg-only,baseline reg-only JEPA,69,0.1,TEXT_PRESENT,585,0.8589762741896322
reg-only,baseline reg-only JEPA,69,0.1,ALL,656,0.8382511595695769
reg-only,baseline reg-only JEPA,69,0.2,A,29,0.5924097912359102
