seed,rate,pattern,sample_index,base_norm,gap_norm,difference_norm,sum_norm,cosine,relative_difference,gap_base_norm_ratio,centered_base_norm,centered_gap_norm,centered_cosine
66,0.1,TV,126,7.428462009161972,4.630302849875828,6.713021289722596,10.400906199461327,0.4587316989421019,0.5566922788689525,0.623319180223981,6.841012798326287,1.7953889739011302,-0.5321061100169409
66,0.1,TV,132,8.155556934096383,4.693996908968887,7.308034804672532,11.121423428099886,0.45895195127411903,0.5687384086581793,0.5755581068099025,2.429407085281724,0.9888687310479242,0.21667964307527834
66,0.1,TV,167,12.701349730715904,4.877979609606949,12.016860846343743,15.027740865047111,0.3285671896459112,0.6835790270326119,0.3840520663572031,6.090988518410501,0.8525149596083972,-0.12455530816698812
66,0.1,TV,182,7.2520463103255315,4.450269733565486,6.835344030530701,9.903142166074295,0.39777369806242696,0.5841018141104614,0.6136571035445748,6.300436199420364,1.935717046800871,-0.26892445972348983
66,0.1,TV,197,10.319390850290524,4.85941290228994,9.095610086199077,13.322061391235108,0.47235499744701415,0.5992310220528929,0.470901138719165,3.1722334855133103,1.340743551583096,0.16362001870383502
66,0.1,TV,222,12.112878543622795,5.023824947435802,10.974137113611354,14.949568623934585,0.4233889378173456,0.6403878738601808,0.41475070763264216,4.847854334149191,1.1250833856827638,0.2808881167101152
66,0.1,TV,230,12.327087576237894,4.916005172123234,10.874924936817859,15.296548550171021,0.4773942037079846,0.6306829694372239,0.398796969821119,5.606274972830001,1.928478880949249,0.44444692391445434
66,0.1,TV,232,7.51920843978638,4.526075131320756,7.738153999097919,9.7040546163382,0.25188897626538065,0.6424219034294326,0.6019350530797816,7.023637457838271,2.802487991087477,-0.11588863105895719
66,0.1,TV,238,7.485200681717031,5.3840842851489725,7.483872762729655,10.678241153935588,0.359895242250592,0.5815298038700721,0.7192972525506045,5.902819532266994,1.6490348780629611,0.2474737031817339
66,0.1,TV,245,11.839196781618831,4.751815437656344,10.572492176202864,14.618996886209905,0.4529936299418679,0.6372421427018125,0.4013629915362049,4.901305174324912,1.442259781898485,0.3378777496667453
66,0.1,TV,252,7.779548735323796,4.992237350223803,7.709324157163912,10.557175077276318,0.33485975233820936,0.6036214594830781,0.6417129733445932,7.9664648261547795,1.839827158984268,-0.1030109921505547
66,0.1,TV,254,7.3421589835528565,5.38583147807621,6.8543862416760595,10.901667200475666,0.45433193181710524,0.538528549525544,0.7335487409277015,7.276430582169705,1.5948656894028694,0.35434866822321226
66,0.1,TV,258,7.104296527272733,5.386133438500658,6.596715263086237,10.744592726914956,0.4699477660058121,0.5281415676772322,0.7581515520676528,4.506288497945339,1.1014204845676347,0.12119018178898626
66,0.1,TV,267,10.663148842066024,5.8237454342427855,8.8925034737541,14.702411033266161,0.551873810511107,0.5393680170881165,0.5461562546391703,3.412197480856239,2.026666636906022,0.4565978363845317
66,0.1,TV,276,7.199163783901797,5.123742112229702,7.1051589840648415,10.279985440229055,0.3740838725905309,0.5765814527801716,0.711713508128126,4.732630748230758,1.332374569623425,0.7482670889747475
66,0.1,TV,278,11.057040444375064,4.734303540016787,9.647146036008646,14.009857963414383,0.49290280736813064,0.6109135514712285,0.4281709526010843,3.5944998859362207,1.2495658248409625,0.3522829636821325
