seed,rate,pattern,sample_index,D_norm,abs_score,first_shuffle_donor_index,real,shuffle,random,symmetric,real_fd_0.001,real_fd_0.0005,shuffle_fd_0.001,shuffle_fd_0.0005,random_fd_0.001,random_fd_0.0005,symmetric_fd_0.001,symmetric_fd_0.0005,shuffle_draw_sd,random_draw_sd,symmetric_draw_sd
66,0.1,AV,195,4.156530380249023,0.4152193649786664,682,0.0017985946051867923,0.0012640147181624387,0.0005956761334459911,0.0022312248393393354,0.0017985946035858902,0.0017985946047516244,0.0012410592717670976,0.0012410592729605874,0.0019562142375417757,0.0019562142381523984,0.002876302803461739,0.0028763028045997174,0.00030138809765325406,0.000622333800509655,0.0007633772880425962
66,0.1,AV,213,3.9317049980163574,0.013026966908816814,214,0.002050110641161413,0.0018124221373906724,0.0009525418235718123,0.0020313343008804114,0.002050110640156727,0.0020501106409304137,0.001616097762016655,0.0016160977618501216,0.0009597846922781983,0.0009597846925765707,0.0043507733625477996,0.004350773364504568,0.00022505510493917746,0.0004729561741877634,0.0015035407291420259
66,0.1,AV,214,4.80084228515625,0.41016215290647157,353,0.001882156676117758,0.0013762971725181771,0.0005540006606416683,0.0016218858358948997,0.0018821566749593899,0.0018821566756255237,0.0018989570948757528,0.0018989570957361757,0.00015465190400520967,0.00015465190406072082,0.001451934637047847,0.0014519346367425356,0.000325829413037482,0.0006113029315115007,0.0006328284077154042
66,0.1,AV,259,4.016936302185059,0.057662082292327985,428,0.0015034104846098973,0.0015500886553060185,0.0009491496154602735,0.0008882934098076107,0.0015034104843963947,0.0015034104846461949,0.0014562809910467767,0.0014562809917684216,0.0009122797229033086,0.0009122797235416868,0.0010731226038861175,0.0010731226050345044,0.00018375658699232774,0.00038777368446405233,0.0006319514622231344
66,0.1,AV,260,5.066007614135742,1.012466495646656,163,0.0022995830369950186,0.0019822462654995477,0.0006874708026390257,0.00186322895921062,0.002299583037101982,0.0022995830368799375,0.002088265949939938,0.002088265950606072,0.0014925983775615492,0.00149259837711746,0.002597454195396587,0.002597454195507609,0.00028285476417128113,0.0005043596574945021,0.0009809145657068655
66,0.1,AV,272,4.314737796783447,0.03288481239368536,77,0.0022576928016882027,0.001933148757434906,0.0009004963003667312,0.0016780010640753168,0.002257692800725075,0.002257692801453659,0.0018468801367341192,0.0018468801373655586,0.0012592090763811903,0.0012592090768148712,0.003647570758855828,0.003647570759823804,0.00021078698432451276,0.0004821049087579837,0.0012448070460509108
66,0.1,AV,285,3.967663526535034,0.4680702174210934,630,0.0002822189024898392,0.00033587936711209623,0.0008807174329648264,0.00262930702696232,0.00028221890335800026,0.00028221890269186645,0.0001697279924661732,0.0001697279916612615,0.0015718223566885126,0.001571822357049335,0.00076448322261502,0.0007644832227815535,0.00039082825982174324,0.001103544895455903,0.0019371334001936677
66,0.1,AV,295,4.831270217895508,0.7784690002658288,339,0.002340479705668808,0.0016203068558966163,0.0008394224409374718,0.0015644194248809026,0.002340479705320586,0.0023404797054871196,0.0016929956373479271,0.001692995638014061,0.0008270787555941794,0.0008270787561492909,0.0022141076264081683,0.002214107626352657,0.00024311821114174432,0.0006406102874781462,0.0012062217564237166
66,0.1,AV,314,4.1005635261535645,0.4223542105961478,491,0.0009599919532952549,0.0010594921695582348,0.0009025240599936466,0.0018784063382768724,0.0009599919534586387,0.0009599919532643497,0.001363659618086599,0.00136365961789231,0.0009443917182161421,0.0009443917188267648,0.0028959114229953897,0.0028959114243276574,0.00021715817316080225,0.0006293659542521612,0.001788868676243232
66,0.1,AV,322,5.410735130310059,0.5400252038502146,621,0.0019527650609551307,0.0013440355392704225,0.000794162538329006,0.0018268873678387362,0.0019527650605422053,0.00195276506076425,0.0015413886367832141,0.001541388637504859,0.0002747260681168484,0.0002747260684499153,6.447418349209144e-05,6.447418232635727e-05,0.000492651382812749,0.0005361466596414439,0.0009104235738598457
66,0.1,AV,329,3.9367964267730713,0.1339777469142411,571,0.0026157687859183496,0.0022226432471403133,0.0003709551001271522,0.0011545564562593382,0.002615768784727801,0.0026157687856298573,0.002371732803832516,0.0023717328046513053,0.00033842723043409073,0.0003384272305728686,0.0009341632888487661,0.0009341632888071327,0.00022802561081408502,0.0002028288061971899,0.0008193539446697216
66,0.1,AV,339,3.9866273403167725,0.8758344044741223,116,0.0015605043138012984,0.0014551647736916547,0.0009862991323743822,0.001127626842453581,0.0015605043123811946,0.0015605043135469288,0.0010960527624392924,0.0010960527632164485,7.208031932437464e-05,7.20803196019304e-05,0.0013927572757310713,0.0013927572755090267,0.00021978586814493545,0.0009234342614633531,0.0012298523982688624
66,0.1,AV,353,4.5012288093566895,0.3619697451972345,642,0.0012685683763913047,0.0007081383826135139,0.0012534958268380632,0.002968595170616101,0.0012685683747071241,0.001268568375956125,0.0006599315192923338,0.0006599315205413347,0.003004835784886639,0.003004835785802573,0.0033237797290308624,0.0033237797292251514,0.0002899665772861418,0.0009059952911962573,0.0012374140776589514
