seed,rate,pattern,n,zero_D,total_eligible,replay_fp64_max_abs_error,fd_max_abs_error,fd_mean_abs_error,real_mean,real_median,real_p90,shuffle_mean,shuffle_median,shuffle_p90,real_less_shuffle,random_mean,random_median,random_p90,real_less_random,symmetric_mean,symmetric_median,symmetric_p90,real_less_symmetric
67,0.6,AV,60,4,64,3.6656983537497467e-07,7.610176377959021e-12,1.3569482478848275e-12,0.0036365029733895536,0.0040066727262924534,0.004965571257753551,0.0032667911269358423,0.0034933785075268943,0.004247597461909038,0.26666666666666666,0.0009188097514118561,0.0008996138726274892,0.001329423304450757,0.08333333333333333,0.0023585374905244717,0.0021580136033777864,0.0035909015567253855,0.23333333333333334
67,0.6,TV,56,2,58,5.192716250324025e-07,1.990669434848158e-11,1.2017769249533214e-12,0.004264088519737598,0.0032874098486507467,0.009251347973969034,0.005489050933286663,0.004502296560359088,0.011087228014306826,0.5,0.0008445799120730431,0.0007512430805646928,0.0013982512980299558,0.16071428571428573,0.001757477345784178,0.0016048643763332386,0.0027153328673644064,0.32142857142857145
67,0.7,AT,44,0,44,4.0253736521833616e-07,8.708112356203834e-12,1.281989145014287e-12,0.0019343606997253996,0.0018805843901469697,0.003577223956043046,0.002480349601993222,0.0021171274390533747,0.00485893814089656,0.5681818181818182,0.0011694275679383509,0.0010100466524410392,0.002071355713246222,0.36363636363636365,0.003070185103271335,0.002784707829279931,0.005280783931696609,0.7272727272727273
67,0.7,AV,51,1,52,3.180017127402124e-07,9.358379956386775e-12,1.313974349006348e-12,0.003671129957792251,0.004065565627718203,0.0047391118396992666,0.0035166092811175042,0.003528310222098523,0.004619920761220764,0.43137254901960786,0.0009920514301246248,0.0009426610077648884,0.001332401929643114,0.0784313725490196,0.0025283116325277967,0.0022237337756581014,0.00465491086173827,0.23529411764705882
67,0.7,TV,37,1,38,6.329780326552736e-07,1.7936364199444554e-11,1.3274643371981239e-12,0.004925432753085688,0.004771159344197696,0.009422624736148277,0.005807962211815584,0.00515093171001503,0.009495731503846248,0.5135135135135135,0.00093227730503344,0.0008750722401399228,0.0013247941011881622,0.16216216216216217,0.00209484304635985,0.001884555790972119,0.0032779591928007823,0.2702702702702703
68,0.1,AT,44,3,47,2.684784927708961e-07,1.2849762920374985e-11,8.176972632467965e-13,0.004548525526153347,0.0035114499639701886,0.00877464595523609,0.0053856639074305115,0.0053511983003684815,0.009626614667138222,0.5,0.0011052542788869404,0.0011724251455860583,0.0015229610076467276,0.1590909090909091,0.0018879904902383412,0.001895147231780608,0.0025687882049979394,0.25
68,0.1,AV,49,4,53,2.5250620172556637e-07,8.324429687234236e-12,8.614942886270308e-13,0.002811950096701645,0.002504324512741454,0.00497965486983845,0.0029398639439412806,0.002843691309598497,0.004028704329477352,0.5714285714285714,0.0008935083149695127,0.0009026897724710238,0.0012106634757239694,0.16326530612244897,0.0024169472080098624,0.002318819104508661,0.0034119741590013,0.40816326530612246
68,0.1,TV,67,4,71,3.5467971559732803e-07,7.780939087487226e-12,7.412421601234164e-13,0.003560423393054024,0.0035856385034543285,0.006252352652388872,0.003695058246840876,0.003985171657715173,0.004931135015074215,0.5522388059701493,0.0008054955975777626,0.0007835716993851821,0.0011176144359042687,0.1044776119402985,0.001815193466245552,0.001609609451935003,0.0027203091540430897,0.208955223880597
68,0.2,AT,75,4,79,2.698501344600146e-07,1.069495186856173e-11,8.480297318319216e-13,0.004753329216776733,0.003675695421522012,0.01134306498110315,0.005033682221707117,0.005138316398451048,0.008413008960547667,0.48,0.0010937103993106702,0.001042788513142415,0.0014242812335523117,0.13333333333333333,0.0021053711588290215,0.0019995150851940813,0.003123931855790319,0.28
68,0.2,AV,83,3,86,2.3833200812894972e-07,7.394121773196538e-12,8.837334079599361e-13,0.002697034465885417,0.002633356089818455,0.004601109750390569,0.0026456268922269593,0.0024975180107899664,0.0036093079717873324,0.5301204819277109,0.000830546425157672,0.0008115963118115019,0.0011716313000776047,0.14457831325301204,0.0022567317173817526,0.002313025056218449,0.003388606179796305,0.4457831325301205
