run,dataset,seed,rate,modality,head,distance_bucket,n,overlap_mean,damage_mean,damage_median,damage_positive_fraction,pearson,spearman
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,4,8+,1,0.0033809244632720947,0.0011473000049591064,0.0011473000049591064,1,,
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,5,1,173,0.17118079241128326,0.06770231641527545,0.04029113054275513,0.953757225433526,0.17138736069893115,0.22883822909085852
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,5,2-3,117,0.18813875473589978,0.02713803679515154,0.010173127055168152,0.6153846153846154,0.10763261006270501,0.09923721320565271
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,5,4-7,28,0.19191537737580283,0.03426192621035235,0.004573367536067963,0.5714285714285714,0.007623875036546773,0.14285714285714285
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,5,8+,1,0.24913735687732697,-0.021685510873794556,-0.021685510873794556,0,,
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,6,1,173,0.2397403546280599,0.20882158113288224,0.11996307969093323,0.9826589595375722,0.5016825140473057,0.526456559326198
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,6,2-3,117,0.2568439495487091,0.08852055226253648,0.03883734345436096,0.6153846153846154,0.4063938088788435,0.3213595288405341
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,6,4-7,28,0.24877864907362632,0.12160306423902512,0.0020323842763900757,0.5357142857142857,0.5172114734478943,0.5336617405582923
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,6,8+,1,0.26086199283599854,0.021178126335144043,0.021178126335144043,1,,
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,7,1,173,0.08225560294884134,0.025299135767827833,0.009962078183889389,0.9132947976878613,0.7102833778349493,0.787093649035141
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,7,2-3,117,0.08657763482063499,0.008379244428669285,0.0009883977472782135,0.5811965811965812,0.5193427151557798,0.38347644951969906
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,7,4-7,28,0.08577059655051146,0.012719572920884405,0.00040172040462493896,0.5,0.7607905680482133,0.6507936507936508
mosi_seed66_rate0.5,CMUMOSI,66,0.5,audio,7,8+,1,0.05203036591410637,-0.014097154140472412,-0.014097154140472412,0,,
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,0,1,169,0.2259307568066219,0.06869071521438085,0.044104572385549545,0.9881656804733728,0.5747085010472106,0.6473347919049276
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,0,2-3,112,0.22639189304650895,0.00997458927200309,0.0036780256778001785,0.6517857142857143,0.2762989820519733,0.1355707793760891
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,0,4-7,13,0.29520278309400266,0.020132586646538515,0.007358264178037643,0.6923076923076923,0.12003008934805112,-0.01098901098901099
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,1,1,169,0.06123824807479096,0.007218277996637412,0.004590151831507683,0.863905325443787,0.36599866443790613,0.6533762617473025
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,1,2-3,112,0.07387509130057879,0.002477938276050346,0.0011285338550806046,0.625,0.3673850469258589,0.319045341169235
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,1,4-7,13,0.07780186308977696,0.0007466020492406992,-0.00015223771333694458,0.46153846153846156,0.18801573607246896,0.15384615384615385
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,2,1,169,0.3725954368269655,0.12246896864394465,0.08427108079195023,1,0.23439767713835175,0.22774849584804335
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,2,2-3,112,0.3660091289452144,0.004966519307345152,0.003502584993839264,0.5714285714285714,0.12787693607098713,0.16893600300679948
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,2,4-7,13,0.39378183392378,0.008405571373609396,0.00780351459980011,0.6923076923076923,0.17067059725903808,0.2857142857142857
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,3,1,169,0.22643238310454158,0.06457130759734021,0.041753917932510376,0.9349112426035503,0.4790826240985166,0.5974068917507832
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,3,2-3,112,0.24798583695831308,0.0222713873455567,0.006535831838846207,0.6875,0.26743991641481607,0.29842484709741346
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,3,4-7,13,0.23779756776415384,0.012294586461323958,0.007869139313697815,0.6923076923076923,0.0657529219031155,0.09340659340659341
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,4,1,169,0.31504968946149364,0.11096838575143081,0.07393892109394073,0.9940828402366864,0.5261166228139961,0.5662771617522748
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,4,2-3,112,0.33044189534017016,0.01902354831275131,0.005307840183377266,0.6875,0.2719585355350981,0.11330167082379472
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,4,4-7,13,0.40498148936491746,0.04009589954064442,0.011475957930088043,0.9230769230769231,0.20253838790044973,0.12637362637362637
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,5,1,169,0.05519103665544084,0.008384154911136485,0.0013723410665988922,0.7810650887573964,0.6105070547475211,0.676525284670081
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,5,2-3,112,0.05610725190490484,0.0015872941418950046,0.00013766810297966003,0.5535714285714286,0.38603290067845947,0.23443639594082072
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,5,4-7,13,0.05572736750428493,0.0006793788992441618,-7.459521293640137e-05,0.46153846153846156,0.226234616182655,-0.07692307692307693
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,6,1,169,0.40397191437832,0.16857859635031258,0.12689556181430817,0.9704142011834319,0.459397470722165,0.4805902242553826
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,6,2-3,112,0.3895282517852528,0.01933322040297623,0.003062184900045395,0.6071428571428571,0.2241292403270875,0.30314005535244476
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,6,4-7,13,0.4808725439585172,0.02989988372876094,0.02107696235179901,0.7692307692307693,0.14965250237997865,0.24175824175824176
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,7,1,169,0.2720888175907925,0.12098436481898,0.08500956743955612,0.9940828402366864,0.43667174517654384,0.47023022226642136
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,7,2-3,112,0.25664656988478135,0.01460379538392382,0.003329955041408539,0.625,0.11666162093631184,0.10657908224279905
mosi_seed66_rate0.5,CMUMOSI,66,0.5,text,7,4-7,13,0.31497564224096447,0.014560585411695333,0.007636427879333496,0.6153846153846154,0.2561241634927007,0.36813186813186816
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,0,1,155,0.19472365098134164,0.22138486544211064,0.15000265836715698,0.9548387096774194,0.6821237915173882,0.8127292062775934
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,0,2-3,93,0.21728573149691024,0.06743439379078085,0.008596301078796387,0.6451612903225806,0.22803760343372387,0.24994777834144014
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,0,4-7,27,0.17538393302648156,-0.010502163458753514,0.00010053813457489014,0.5185185185185185,0.2806165607543507,-0.1227106227106227
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,0,8+,3,0.1514497846364975,0.08632701635360718,0.003309488296508789,0.6666666666666666,0.6045219966315373,0.5
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,1,1,155,0.05906688127546541,0.017158460304621728,0.006241528317332268,0.9225806451612903,0.4013925885919182,0.564074635042377
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,1,2-3,93,0.05342088951178456,0.0055767544895731,0.0005813539028167725,0.6129032258064516,0.1618361230795761,0.18954970009847513
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,1,4-7,27,0.06781823455390555,0.004489362791732505,0.00014079362154006958,0.5555555555555556,0.09939788429738367,0.24725274725274726
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,1,8+,3,0.050510462994376816,0.007621020078659058,0.002829506993293762,0.6666666666666666,-0.1374890109916095,0.5
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,2,1,155,0.3677770308909878,0.3294534720720783,0.2550753951072693,1,0.48117189660896886,0.5955367213431729
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,2,2-3,93,0.3769247320390517,0.08732991100799653,0.017407119274139404,0.5806451612903226,0.18558014938689077,0.21003551072782073
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,2,4-7,27,0.35817977675685175,-0.04457297700422781,-0.023077785968780518,0.37037037037037035,-0.24082762730943927,-0.19291819291819293
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,2,8+,3,0.3556051254272461,0.136953999598821,0.09318581223487854,0.6666666666666666,0.9867400240931042,1.0
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,3,1,155,0.14669377001062517,0.09026982826330969,0.04861712455749512,0.9419354838709677,0.5312705229649315,0.5172440462763044
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,3,2-3,93,0.1405990458424053,0.030902285729685137,0.0031995251774787903,0.5913978494623656,0.2609439100066342,0.27288054668616274
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,3,4-7,27,0.14740969689080008,0.023057200014591217,-0.0020389407873153687,0.4074074074074074,0.46425991582995046,0.2448107448107448
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,3,8+,3,0.11173924617469311,0.029418269793192547,-0.02629566192626953,0.3333333333333333,0.5373678599762309,0.5
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,4,1,155,0.25430325288926403,0.17404531050593622,0.1268506944179535,0.8709677419354839,0.720919960968885,0.8167058747703909
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,4,2-3,93,0.2845196342195875,0.06149167972066069,0.005703061819076538,0.6129032258064516,0.31668959202642866,0.3211482796693623
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,4,4-7,27,0.2258185831209024,0.006295697004706772,-0.00018787384033203125,0.4074074074074074,0.3043096394831003,0.18803418803418803
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,4,8+,3,0.18502024933695793,0.04752324024836222,-0.0019344687461853027,0.3333333333333333,0.8738107277124582,0.5
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,5,1,155,0.15522107265649304,0.03596943231119264,0.017561253160238266,0.9419354838709677,0.34471436132595656,0.5919886565047855
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,5,2-3,93,0.13507647175462015,0.014088617457497505,0.003014884889125824,0.7204301075268817,0.22967062141459602,0.31156933544209364
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,5,4-7,27,0.1706460021712162,0.018319718539714813,0.0013167262077331543,0.5555555555555556,0.07113941037798734,0.32173382173382176
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,5,8+,3,0.07922559728225072,0.0001663664976755778,0.0031018853187561035,0.6666666666666666,-0.977615700020133,-0.5
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,6,1,155,0.39582051086810327,0.46305533374749847,0.3020610213279724,1,0.5962483753206473,0.6968354226418743
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,6,2-3,93,0.4214594692632716,0.11514690979033389,0.0015636533498764038,0.5053763440860215,0.2362509749875427,0.22510518934081347
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,6,4-7,27,0.3745048040593112,-0.08260555234220293,-0.027420878410339355,0.25925925925925924,-0.004287154153034158,-0.2148962148962149
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,6,8+,3,0.34920526047547656,0.07640920082728068,-0.020523667335510254,0.3333333333333333,0.40872636971752585,0.5
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,7,1,155,0.21367894337782936,0.14650183949739704,0.11477195471525192,0.9032258064516129,0.7059398416657253,0.6825625986916309
mosi_seed66_rate0.5,CMUMOSI,66,0.5,visual,7,2-3,93,0.2530776075417957,0.0435249368029256,0.00467146560549736,0.6021505376344086,0.17248499776992923,0.13432902628987498
