dataset,seed,rate,mode,section,modality,metric,value
mosi,67,0.7,fixed0.8,retention,text,err_decay,0.2384590429837505
mosi,67,0.7,fixed0.8,retention,visual,err_decay,0.17040569834712455
mosi,67,0.7,fixed0.8,task,,accuracy,0.7484756097560976
mosi,67,0.7,fixed0.8,task,,correlation,0.597104358535571
mosi,67,0.7,fixed0.8,task,,macro_f1,0.737693476506554
mosi,67,0.7,fixed0.8,task,,mae,1.0241987705230713
mosi,67,0.7,fixed0.8,task,,predicted_sign_count,2.0
mosi,67,0.7,fixed0.8,task,,prediction_std,1.003283977508545
mosi,67,0.7,fixed0.8,task,,weighted_f1,0.7459624809535723
mosi,67,all,reference,current_observed_write_fit,audio,err_after,0.0005783810825363294
mosi,67,all,reference,current_observed_write_fit,text,err_after,0.0018500073820465316
mosi,67,all,reference,current_observed_write_fit,visual,err_after,0.0009812647722531387
mosi,67,all,reference,task,,accuracy,0.8091463414634147
mosi,67,all,reference,task,,correlation,0.6906758055260261
mosi,67,all,reference,task,,macro_f1,0.8024792707715174
mosi,67,all,reference,task,,mae,0.9034948825836182
mosi,67,all,reference,task,,predicted_sign_count,2.0
mosi,67,all,reference,task,,prediction_std,1.2609620332717895
mosi,67,all,reference,task,,weighted_f1,0.8081110640150415
mosi,67,all,fixed0.95,current_observed_write_fit,audio,err_after,0.010645786057810533
mosi,67,all,fixed0.95,current_observed_write_fit,text,err_after,0.0437492360818654
mosi,67,all,fixed0.95,current_observed_write_fit,visual,err_after,0.019772934445164828
mosi,67,all,fixed0.95,task,,accuracy,0.8100609756097561
mosi,67,all,fixed0.95,task,,correlation,0.6913482954045282
mosi,67,all,fixed0.95,task,,macro_f1,0.8032848694999157
mosi,67,all,fixed0.95,task,,mae,0.9027066826820374
mosi,67,all,fixed0.95,task,,predicted_sign_count,2.0
mosi,67,all,fixed0.95,task,,prediction_std,1.2613545179367065
mosi,67,all,fixed0.95,task,,weighted_f1,0.8089492034075286
mosi,67,all,fixed0.9,current_observed_write_fit,audio,err_after,0.02080356239050498
mosi,67,all,fixed0.9,current_observed_write_fit,text,err_after,0.08448730279098497
mosi,67,all,fixed0.9,current_observed_write_fit,visual,err_after,0.038211098819045275
mosi,67,all,fixed0.9,task,,accuracy,0.8082317073170732
mosi,67,all,fixed0.9,task,,correlation,0.6920017461478134
mosi,67,all,fixed0.9,task,,macro_f1,0.8014649623162923
mosi,67,all,fixed0.9,task,,mae,0.9019588708877564
mosi,67,all,fixed0.9,task,,predicted_sign_count,2.0
mosi,67,all,fixed0.9,task,,prediction_std,1.261724305152893
mosi,67,all,fixed0.9,task,,weighted_f1,0.8071519496734109
mosi,67,all,fixed0.8,current_observed_write_fit,audio,err_after,0.04158898629724699
mosi,67,all,fixed0.8,current_observed_write_fit,text,err_after,0.16345063598615797
mosi,67,all,fixed0.8,current_observed_write_fit,visual,err_after,0.07430840504287622
mosi,67,all,fixed0.8,task,,accuracy,0.8085365853658537
mosi,67,all,fixed0.8,task,,correlation,0.6932319410246678
mosi,67,all,fixed0.8,task,,macro_f1,0.8016158626031793
mosi,67,all,fixed0.8,task,,mae,0.9006330728530884
mosi,67,all,fixed0.8,task,,predicted_sign_count,2.0
mosi,67,all,fixed0.8,task,,prediction_std,1.2624198913574218
mosi,67,all,fixed0.8,task,,weighted_f1,0.8073628185320914
mosi,68,0,reference,current_observed_write_fit,audio,err_after,0.0004813909824357383
mosi,68,0,reference,current_observed_write_fit,text,err_after,0.0017835738200827496
mosi,68,0,reference,current_observed_write_fit,visual,err_after,0.000999604670348531
mosi,68,0,reference,task,,accuracy,0.8673780487804879
mosi,68,0,reference,task,,correlation,0.7930463766722117
mosi,68,0,reference,task,,macro_f1,0.8634690142698229
mosi,68,0,reference,task,,mae,0.8621852993965149
mosi,68,0,reference,task,,predicted_sign_count,2.0
mosi,68,0,reference,task,,prediction_std,0.8965129852294922
mosi,68,0,reference,task,,weighted_f1,0.8670611000363799
mosi,68,0,fixed0.95,current_observed_write_fit,audio,err_after,0.006380269457593322
mosi,68,0,fixed0.95,current_observed_write_fit,text,err_after,0.037885187024728505
mosi,68,0,fixed0.95,current_observed_write_fit,visual,err_after,0.013719521026571998
mosi,68,0,fixed0.95,task,,accuracy,0.8673780487804879
mosi,68,0,fixed0.95,task,,correlation,0.793449883446775
mosi,68,0,fixed0.95,task,,macro_f1,0.8634690142698229
mosi,68,0,fixed0.95,task,,mae,0.8618412017822266
mosi,68,0,fixed0.95,task,,predicted_sign_count,2.0
mosi,68,0,fixed0.95,task,,prediction_std,0.8968720436096191
mosi,68,0,fixed0.95,task,,weighted_f1,0.8670611000363799
mosi,68,0,fixed0.9,current_observed_write_fit,audio,err_after,0.012523344921370874
mosi,68,0,fixed0.9,current_observed_write_fit,text,err_after,0.07324631771061885
mosi,68,0,fixed0.9,current_observed_write_fit,visual,err_after,0.02659444304825616
mosi,68,0,fixed0.9,task,,accuracy,0.8673780487804879
mosi,68,0,fixed0.9,task,,correlation,0.7938475589283236
mosi,68,0,fixed0.9,task,,macro_f1,0.8634690142698229
mosi,68,0,fixed0.9,task,,mae,0.8614937663078308
mosi,68,0,fixed0.9,task,,predicted_sign_count,2.0
mosi,68,0,fixed0.9,task,,prediction_std,0.8972228169441223
mosi,68,0,fixed0.9,task,,weighted_f1,0.8670611000363799
mosi,68,0,fixed0.8,current_observed_write_fit,audio,err_after,0.025423677731933256
mosi,68,0,fixed0.8,current_observed_write_fit,text,err_after,0.1425884070100416
mosi,68,0,fixed0.8,current_observed_write_fit,visual,err_after,0.052218397271156895
mosi,68,0,fixed0.8,task,,accuracy,0.8673780487804879
mosi,68,0,fixed0.8,task,,correlation,0.7946279261670932
mosi,68,0,fixed0.8,task,,macro_f1,0.8634690142698229
mosi,68,0,fixed0.8,task,,mae,0.8608174324035645
mosi,68,0,fixed0.8,task,,predicted_sign_count,2.0
mosi,68,0,fixed0.8,task,,prediction_std,0.897895336151123
mosi,68,0,fixed0.8,task,,weighted_f1,0.8670611000363799
mosi,68,0.1,reference,current_observed_write_fit,audio,err_after,0.0004911376629070219
mosi,68,0.1,reference,current_observed_write_fit,text,err_after,0.0017576217014062903
mosi,68,0.1,reference,current_observed_write_fit,visual,err_after,0.0010049172185065986
mosi,68,0.1,reference,retention,audio,err_decay,0.037499951495027
mosi,68,0.1,reference,retention,text,err_decay,0.028870520333293827
mosi,68,0.1,reference,retention,visual,err_decay,0.03294758861161897
mosi,68,0.1,reference,task,,accuracy,0.850609756097561
mosi,68,0.1,reference,task,,correlation,0.7450246859141518
mosi,68,0.1,reference,task,,macro_f1,0.8450742240215925
mosi,68,0.1,reference,task,,mae,0.8983286023139954
mosi,68,0.1,reference,task,,predicted_sign_count,2.0
mosi,68,0.1,reference,task,,prediction_std,0.8990026712417603
mosi,68,0.1,reference,task,,weighted_f1,0.8496276455679538
mosi,68,0.1,fixed0.95,current_observed_write_fit,audio,err_after,0.007457338749736664
mosi,68,0.1,fixed0.95,current_observed_write_fit,text,err_after,0.03812533435888081
mosi,68,0.1,fixed0.95,current_observed_write_fit,visual,err_after,0.014927675456139976
mosi,68,0.1,fixed0.95,retention,audio,err_decay,0.039649993891815664
mosi,68,0.1,fixed0.95,retention,text,err_decay,0.06300939150387422
mosi,68,0.1,fixed0.95,retention,visual,err_decay,0.04041428438885587
mosi,68,0.1,fixed0.95,task,,accuracy,0.850609756097561
mosi,68,0.1,fixed0.95,task,,correlation,0.7456885209529145
mosi,68,0.1,fixed0.95,task,,macro_f1,0.8450742240215925
mosi,68,0.1,fixed0.95,task,,mae,0.8979582190513611
mosi,68,0.1,fixed0.95,task,,predicted_sign_count,2.0
mosi,68,0.1,fixed0.95,task,,prediction_std,0.8992646932601929
mosi,68,0.1,fixed0.95,task,,weighted_f1,0.8496276455679538
mosi,68,0.1,fixed0.9,current_observed_write_fit,audio,err_after,0.014600075423998837
mosi,68,0.1,fixed0.9,current_observed_write_fit,text,err_after,0.07378179426668093
mosi,68,0.1,fixed0.9,current_observed_write_fit,visual,err_after,0.028878554085214347
mosi,68,0.1,fixed0.9,retention,audio,err_decay,0.04290797922445776
mosi,68,0.1,fixed0.9,retention,text,err_decay,0.10035660173355912
mosi,68,0.1,fixed0.9,retention,visual,err_decay,0.050225929826787065
mosi,68,0.1,fixed0.9,task,,accuracy,0.8490853658536586
mosi,68,0.1,fixed0.9,task,,correlation,0.7463185697372683
mosi,68,0.1,fixed0.9,task,,macro_f1,0.8435864520588526
mosi,68,0.1,fixed0.9,task,,mae,0.8975826501846313
mosi,68,0.1,fixed0.9,task,,predicted_sign_count,2.0
mosi,68,0.1,fixed0.9,task,,prediction_std,0.8995205163955688
mosi,68,0.1,fixed0.9,task,,weighted_f1,0.8481465269130819
mosi,68,0.1,fixed0.8,current_observed_write_fit,audio,err_after,0.029432062463116988
mosi,68,0.1,fixed0.8,current_observed_write_fit,text,err_after,0.14381153224121443
mosi,68,0.1,fixed0.8,current_observed_write_fit,visual,err_after,0.056490464301858966
mosi,68,0.1,fixed0.8,retention,audio,err_decay,0.05178439111279493
mosi,68,0.1,fixed0.8,retention,text,err_decay,0.17660687774575004
mosi,68,0.1,fixed0.8,retention,visual,err_decay,0.07146044781206753
mosi,68,0.1,fixed0.8,task,,accuracy,0.8490853658536586
mosi,68,0.1,fixed0.8,task,,correlation,0.7474608736378294
mosi,68,0.1,fixed0.8,task,,macro_f1,0.8435864520588526
mosi,68,0.1,fixed0.8,task,,mae,0.89678955078125
mosi,68,0.1,fixed0.8,task,,predicted_sign_count,2.0
mosi,68,0.1,fixed0.8,task,,prediction_std,0.9000151753425598
mosi,68,0.1,fixed0.8,task,,weighted_f1,0.8481465269130819
mosi,68,0.3,reference,current_observed_write_fit,audio,err_after,0.0005098363522004471
mosi,68,0.3,reference,current_observed_write_fit,text,err_after,0.0017862637730773233
mosi,68,0.3,reference,current_observed_write_fit,visual,err_after,0.0010447433900886251
mosi,68,0.3,reference,retention,audio,err_decay,0.05987913345452398
mosi,68,0.3,reference,retention,text,err_decay,0.04618412558266663
mosi,68,0.3,reference,retention,visual,err_decay,0.07561330761337577
mosi,68,0.3,reference,task,,accuracy,0.8064024390243902
mosi,68,0.3,reference,task,,correlation,0.6815214775408768
mosi,68,0.3,reference,task,,macro_f1,0.798614921621001
mosi,68,0.3,reference,task,,mae,0.9638487100601196
mosi,68,0.3,reference,task,,predicted_sign_count,2.0
mosi,68,0.3,reference,task,,prediction_std,0.869615375995636
mosi,68,0.3,reference,task,,weighted_f1,0.8047724935213554
mosi,68,0.3,fixed0.95,current_observed_write_fit,audio,err_after,0.00910849141558477
mosi,68,0.3,fixed0.95,current_observed_write_fit,text,err_after,0.04002875339057631
mosi,68,0.3,fixed0.95,current_observed_write_fit,visual,err_after,0.017344556885527176
mosi,68,0.3,fixed0.95,retention,audio,err_decay,0.06298045778500014
mosi,68,0.3,fixed0.95,retention,text,err_decay,0.07434751505680968
mosi,68,0.3,fixed0.95,retention,visual,err_decay,0.08225151990202959
mosi,68,0.3,fixed0.95,task,,accuracy,0.8094512195121951
mosi,68,0.3,fixed0.95,task,,correlation,0.6822223877016408
mosi,68,0.3,fixed0.95,task,,macro_f1,0.8020313514740215
mosi,68,0.3,fixed0.95,task,,mae,0.9633776545524597
mosi,68,0.3,fixed0.95,task,,predicted_sign_count,2.0
mosi,68,0.3,fixed0.95,task,,prediction_std,0.8699129819869995
mosi,68,0.3,fixed0.95,task,,weighted_f1,0.8079906155676728
mosi,68,0.3,fixed0.9,current_observed_write_fit,audio,err_after,0.01784074365023116
mosi,68,0.3,fixed0.9,current_observed_write_fit,text,err_after,0.0775074189952724
mosi,68,0.3,fixed0.9,current_observed_write_fit,visual,err_after,0.033457214068331576
mosi,68,0.3,fixed0.9,retention,audio,err_decay,0.06754525072970673
mosi,68,0.3,fixed0.9,retention,text,err_decay,0.10617143166607267
mosi,68,0.3,fixed0.9,retention,visual,err_decay,0.09149132488053102
mosi,68,0.3,fixed0.9,task,,accuracy,0.8140243902439024
mosi,68,0.3,fixed0.9,task,,correlation,0.6829253606524709
mosi,68,0.3,fixed0.9,task,,macro_f1,0.8069005452878444
mosi,68,0.3,fixed0.9,task,,mae,0.9628267288208008
mosi,68,0.3,fixed0.9,task,,predicted_sign_count,2.0
mosi,68,0.3,fixed0.9,task,,prediction_std,0.8702690005302429
mosi,68,0.3,fixed0.9,task,,weighted_f1,0.8126674673951294
mosi,68,0.3,fixed0.8,current_observed_write_fit,audio,err_after,0.03590921557455052
mosi,68,0.3,fixed0.8,current_observed_write_fit,text,err_after,0.15085848671046342
mosi,68,0.3,fixed0.8,current_observed_write_fit,visual,err_after,0.0650028797303946
mosi,68,0.3,fixed0.8,retention,audio,err_decay,0.07966343114201567
mosi,68,0.3,fixed0.8,retention,text,err_decay,0.1729375697774394
mosi,68,0.3,fixed0.8,retention,visual,err_decay,0.11278105364893848
mosi,68,0.3,fixed0.8,task,,accuracy,0.8155487804878049
mosi,68,0.3,fixed0.8,task,,correlation,0.6843306501931729
mosi,68,0.3,fixed0.8,task,,macro_f1,0.8085992413994324
mosi,68,0.3,fixed0.8,task,,mae,0.9614841341972351
mosi,68,0.3,fixed0.8,task,,predicted_sign_count,2.0
mosi,68,0.3,fixed0.8,task,,prediction_std,0.8711456656455994
mosi,68,0.3,fixed0.8,task,,weighted_f1,0.8142700652955445
mosi,68,0.5,reference,current_observed_write_fit,audio,err_after,0.0005217735196369332
mosi,68,0.5,reference,current_observed_write_fit,text,err_after,0.0017184319925878052
mosi,68,0.5,reference,current_observed_write_fit,visual,err_after,0.00100756631400649
mosi,68,0.5,reference,retention,audio,err_decay,0.06914993833883533
mosi,68,0.5,reference,retention,text,err_decay,0.06749691790160674
mosi,68,0.5,reference,retention,visual,err_decay,0.13148662388080457
mosi,68,0.5,reference,task,,accuracy,0.7820121951219512
mosi,68,0.5,reference,task,,correlation,0.6614463742710073
mosi,68,0.5,reference,task,,macro_f1,0.7726676796390135
mosi,68,0.5,reference,task,,mae,0.9952883720397949
mosi,68,0.5,reference,task,,predicted_sign_count,2.0
mosi,68,0.5,reference,task,,prediction_std,0.8557345271110535
mosi,68,0.5,reference,task,,weighted_f1,0.7798341501597627
mosi,68,0.5,fixed0.95,current_observed_write_fit,audio,err_after,0.01078200527017981
mosi,68,0.5,fixed0.95,current_observed_write_fit,text,err_after,0.04039082870002223
mosi,68,0.5,fixed0.95,current_observed_write_fit,visual,err_after,0.019849197122639554
mosi,68,0.5,fixed0.95,retention,audio,err_decay,0.07283838673029094
mosi,68,0.5,fixed0.95,retention,text,err_decay,0.0942544272793095
mosi,68,0.5,fixed0.95,retention,visual,err_decay,0.13577460926407794
mosi,68,0.5,fixed0.95,task,,accuracy,0.7850609756097561
mosi,68,0.5,fixed0.95,task,,correlation,0.6620600849035151
mosi,68,0.5,fixed0.95,task,,macro_f1,0.7761335995643492
mosi,68,0.5,fixed0.95,task,,mae,0.9943199753761292
mosi,68,0.5,fixed0.95,task,,predicted_sign_count,2.0
mosi,68,0.5,fixed0.95,task,,prediction_std,0.8563416600227356
mosi,68,0.5,fixed0.95,task,,weighted_f1,0.7830846862561928
mosi,68,0.5,fixed0.9,current_observed_write_fit,audio,err_after,0.021164187688516193
mosi,68,0.5,fixed0.9,current_observed_write_fit,text,err_after,0.07830283913942948
mosi,68,0.5,fixed0.9,current_observed_write_fit,visual,err_after,0.038365317349192504
mosi,68,0.5,fixed0.9,retention,audio,err_decay,0.07796705415738481
mosi,68,0.5,fixed0.9,retention,text,err_decay,0.12409818810723433
mosi,68,0.5,fixed0.9,retention,visual,err_decay,0.14281749897216614
mosi,68,0.5,fixed0.9,task,,accuracy,0.7865853658536586
mosi,68,0.5,fixed0.9,task,,correlation,0.662600672974377
mosi,68,0.5,fixed0.9,task,,macro_f1,0.7772927882050535
mosi,68,0.5,fixed0.9,task,,mae,0.9934090971946716
mosi,68,0.5,fixed0.9,task,,predicted_sign_count,2.0
mosi,68,0.5,fixed0.9,task,,prediction_std,0.8569427132606506
mosi,68,0.5,fixed0.9,task,,weighted_f1,0.784366242833096
mosi,68,0.5,fixed0.8,current_observed_write_fit,audio,err_after,0.04274232435895548
mosi,68,0.5,fixed0.8,current_observed_write_fit,text,err_after,0.1526705640385456
mosi,68,0.5,fixed0.8,current_observed_write_fit,visual,err_after,0.0747103270038787
mosi,68,0.5,fixed0.8,retention,audio,err_decay,0.09141112443841329
mosi,68,0.5,fixed0.8,retention,text,err_decay,0.18672550558491013
mosi,68,0.5,fixed0.8,retention,visual,err_decay,0.1609443875037317
mosi,68,0.5,fixed0.8,task,,accuracy,0.7835365853658537
mosi,68,0.5,fixed0.8,task,,correlation,0.6634641409528361
mosi,68,0.5,fixed0.8,task,,macro_f1,0.7741112566079829
mosi,68,0.5,fixed0.8,task,,mae,0.9916059970855713
mosi,68,0.5,fixed0.8,task,,predicted_sign_count,2.0
mosi,68,0.5,fixed0.8,task,,prediction_std,0.8581609725952148
mosi,68,0.5,fixed0.8,task,,weighted_f1,0.7812857605878547
mosi,68,0.7,reference,current_observed_write_fit,audio,err_after,0.0005196162545952943
mosi,68,0.7,reference,current_observed_write_fit,text,err_after,0.0017272626777792238
mosi,68,0.7,reference,current_observed_write_fit,visual,err_after,0.0009056262942312824
mosi,68,0.7,reference,retention,audio,err_decay,0.0983382514684671
mosi,68,0.7,reference,retention,text,err_decay,0.1007657659938559
mosi,68,0.7,reference,retention,visual,err_decay,0.16886336763514675
mosi,68,0.7,reference,task,,accuracy,0.676829268292683
mosi,68,0.7,reference,task,,correlation,0.47435156711622667
mosi,68,0.7,reference,task,,macro_f1,0.6594977866572649
mosi,68,0.7,reference,task,,mae,1.1499172449111938
mosi,68,0.7,reference,task,,predicted_sign_count,2.0
mosi,68,0.7,reference,task,,prediction_std,0.7725831270217896
mosi,68,0.7,reference,task,,weighted_f1,0.6714424564330259
mosi,68,0.7,fixed0.95,current_observed_write_fit,audio,err_after,0.01195757327822387
mosi,68,0.7,fixed0.95,current_observed_write_fit,text,err_after,0.041934530279247546
mosi,68,0.7,fixed0.95,current_observed_write_fit,visual,err_after,0.020547699515101693
mosi,68,0.7,fixed0.95,retention,audio,err_decay,0.1048357348560727
mosi,68,0.7,fixed0.95,retention,text,err_decay,0.1285830795232053
mosi,68,0.7,fixed0.95,retention,visual,err_decay,0.17408122343749177
mosi,68,0.7,fixed0.95,task,,accuracy,0.6798780487804879
mosi,68,0.7,fixed0.95,task,,correlation,0.4770829316832166
mosi,68,0.7,fixed0.95,task,,macro_f1,0.6627100716888001
mosi,68,0.7,fixed0.95,task,,mae,1.14816415309906
mosi,68,0.7,fixed0.95,task,,predicted_sign_count,2.0
mosi,68,0.7,fixed0.95,task,,prediction_std,0.772051215171814
mosi,68,0.7,fixed0.95,task,,weighted_f1,0.674542055900639
mosi,68,0.7,fixed0.9,current_observed_write_fit,audio,err_after,0.02366907975417855
mosi,68,0.7,fixed0.9,current_observed_write_fit,text,err_after,0.08148740706441691
mosi,68,0.7,fixed0.9,current_observed_write_fit,visual,err_after,0.039871900084812846
mosi,68,0.7,fixed0.9,retention,audio,err_decay,0.1128385894564438
mosi,68,0.7,fixed0.9,retention,text,err_decay,0.1594348437015985
mosi,68,0.7,fixed0.9,retention,visual,err_decay,0.1817548095864075
mosi,68,0.7,fixed0.9,task,,accuracy,0.6859756097560976
mosi,68,0.7,fixed0.9,task,,correlation,0.47969784235634166
mosi,68,0.7,fixed0.9,task,,macro_f1,0.6696102880054765
mosi,68,0.7,fixed0.9,task,,mae,1.1464627981185913
mosi,68,0.7,fixed0.9,task,,predicted_sign_count,2.0
mosi,68,0.7,fixed0.9,task,,prediction_std,0.7716094255447388
mosi,68,0.7,fixed0.9,task,,weighted_f1,0.6810435949819378
mosi,68,0.7,fixed0.8,current_observed_write_fit,audio,err_after,0.04855904252471137
mosi,68,0.7,fixed0.8,current_observed_write_fit,text,err_after,0.1593762546521518
mosi,68,0.7,fixed0.8,current_observed_write_fit,visual,err_after,0.07813125771270799
mosi,68,0.7,fixed0.8,retention,audio,err_decay,0.13251176414367974
mosi,68,0.7,fixed0.8,retention,text,err_decay,0.224025591640834
mosi,68,0.7,fixed0.8,retention,visual,err_decay,0.20070150288704194
mosi,68,0.7,fixed0.8,task,,accuracy,0.6905487804878049
mosi,68,0.7,fixed0.8,task,,correlation,0.4844736348504277
mosi,68,0.7,fixed0.8,task,,macro_f1,0.6755600492136775
mosi,68,0.7,fixed0.8,task,,mae,1.143585205078125
mosi,68,0.7,fixed0.8,task,,predicted_sign_count,2.0
mosi,68,0.7,fixed0.8,task,,prediction_std,0.7710649371147156
mosi,68,0.7,fixed0.8,task,,weighted_f1,0.6864029611992165
mosi,68,all,reference,current_observed_write_fit,audio,err_after,0.0005047509543550869
mosi,68,all,reference,current_observed_write_fit,text,err_after,0.0017546307929866784
mosi,68,all,reference,current_observed_write_fit,visual,err_after,0.0009924915774363054
mosi,68,all,reference,task,,accuracy,0.7966463414634146
mosi,68,all,reference,task,,correlation,0.6710780963028948
mosi,68,all,reference,task,,macro_f1,0.787864725241739
mosi,68,all,reference,task,,mae,0.9739136457443237
mosi,68,all,reference,task,,predicted_sign_count,2.0
mosi,68,all,reference,task,,prediction_std,0.8586897373199462
mosi,68,all,reference,task,,weighted_f1,0.7945475691436955
mosi,68,all,fixed0.95,current_observed_write_fit,audio,err_after,0.009137135634263688
mosi,68,all,fixed0.95,current_observed_write_fit,text,err_after,0.03967292675069108
mosi,68,all,fixed0.95,current_observed_write_fit,visual,err_after,0.01727773000119608
mosi,68,all,fixed0.95,task,,accuracy,0.7984756097560975
mosi,68,all,fixed0.95,task,,correlation,0.6721007617376124
mosi,68,all,fixed0.95,task,,macro_f1,0.7898836522037173
mosi,68,all,fixed0.95,task,,mae,0.9731322407722474
mosi,68,all,fixed0.95,task,,predicted_sign_count,2.0
mosi,68,all,fixed0.95,task,,prediction_std,0.8588885188102722
mosi,68,all,fixed0.95,task,,weighted_f1,0.7964612206657676
mosi,68,all,fixed0.9,current_observed_write_fit,audio,err_after,0.017959486287659122
mosi,68,all,fixed0.9,current_observed_write_fit,text,err_after,0.07686515543528372
mosi,68,all,fixed0.9,current_observed_write_fit,visual,err_after,0.03343348572716148
mosi,68,all,fixed0.9,task,,accuracy,0.800609756097561
mosi,68,all,fixed0.9,task,,correlation,0.6730780009297563
mosi,68,all,fixed0.9,task,,macro_f1,0.79217181756541
mosi,68,all,fixed0.9,task,,mae,0.9723550081253052
mosi,68,all,fixed0.9,task,,predicted_sign_count,2.0
mosi,68,all,fixed0.9,task,,prediction_std,0.8591128945350647
mosi,68,all,fixed0.9,task,,weighted_f1,0.798656986431925
mosi,68,all,fixed0.8,current_observed_write_fit,audio,err_after,0.03641326453065352
mosi,68,all,fixed0.8,current_observed_write_fit,text,err_after,0.14986104893048338
mosi,68,all,fixed0.8,current_observed_write_fit,visual,err_after,0.06531066520399943
mosi,68,all,fixed0.8,task,,accuracy,0.801219512195122
mosi,68,all,fixed0.8,task,,correlation,0.6748714451602719
mosi,68,all,fixed0.8,task,,macro_f1,0.7930652027099536
mosi,68,all,fixed0.8,task,,mae,0.9708564639091491
mosi,68,all,fixed0.8,task,,predicted_sign_count,2.0
mosi,68,all,fixed0.8,task,,prediction_std,0.8596564173698426
mosi,68,all,fixed0.8,task,,weighted_f1,0.7994332828064155
mosi,69,0,reference,current_observed_write_fit,audio,err_after,0.0006015080737838894
mosi,69,0,reference,current_observed_write_fit,text,err_after,0.0017622378477691696
mosi,69,0,reference,current_observed_write_fit,visual,err_after,0.0010473022532352244
mosi,69,0,reference,task,,accuracy,0.8658536585365854
mosi,69,0,reference,task,,correlation,0.7915896042867775
mosi,69,0,reference,task,,macro_f1,0.8600126097288907
mosi,69,0,reference,task,,mae,0.7462800741195679
mosi,69,0,reference,task,,predicted_sign_count,2.0
mosi,69,0,reference,task,,prediction_std,1.2841873168945312
mosi,69,0,reference,task,,weighted_f1,0.8644587812093748
mosi,69,0,fixed0.95,current_observed_write_fit,audio,err_after,0.008515937798341727
mosi,69,0,fixed0.95,current_observed_write_fit,text,err_after,0.036258222403648954
mosi,69,0,fixed0.95,current_observed_write_fit,visual,err_after,0.017585073547179333
mosi,69,0,fixed0.95,task,,accuracy,0.8658536585365854
mosi,69,0,fixed0.95,task,,correlation,0.7919616543296836
mosi,69,0,fixed0.95,task,,macro_f1,0.8600126097288907
mosi,69,0,fixed0.95,task,,mae,0.7455445528030396
mosi,69,0,fixed0.95,task,,predicted_sign_count,2.0
mosi,69,0,fixed0.95,task,,prediction_std,1.2851028442382812
mosi,69,0,fixed0.95,task,,weighted_f1,0.8644587812093748
mosi,69,0,fixed0.9,current_observed_write_fit,audio,err_after,0.016607392922496224
mosi,69,0,fixed0.9,current_observed_write_fit,text,err_after,0.06989102541966603
mosi,69,0,fixed0.9,current_observed_write_fit,visual,err_after,0.03397472373680137
mosi,69,0,fixed0.9,task,,accuracy,0.8658536585365854
mosi,69,0,fixed0.9,task,,correlation,0.7923286464485698
mosi,69,0,fixed0.9,task,,macro_f1,0.8600126097288907
mosi,69,0,fixed0.9,task,,mae,0.7448210120201111
mosi,69,0,fixed0.9,task,,predicted_sign_count,2.0
mosi,69,0,fixed0.9,task,,prediction_std,1.2859739065170288
mosi,69,0,fixed0.9,task,,weighted_f1,0.8644587812093748
mosi,69,0,fixed0.8,current_observed_write_fit,audio,err_after,0.03298474678144527
mosi,69,0,fixed0.8,current_observed_write_fit,text,err_after,0.13526442589451432
mosi,69,0,fixed0.8,current_observed_write_fit,visual,err_after,0.06613869860985706
mosi,69,0,fixed0.8,task,,accuracy,0.8658536585365854
mosi,69,0,fixed0.8,task,,correlation,0.793049750464325
mosi,69,0,fixed0.8,task,,macro_f1,0.8598290598290599
mosi,69,0,fixed0.8,task,,mae,0.743545413017273
mosi,69,0,fixed0.8,task,,predicted_sign_count,2.0
mosi,69,0,fixed0.8,task,,prediction_std,1.2875843048095703
mosi,69,0,fixed0.8,task,,weighted_f1,0.864347508859704
mosi,69,0.1,reference,current_observed_write_fit,audio,err_after,0.0006124567947843447
mosi,69,0.1,reference,current_observed_write_fit,text,err_after,0.0017753655621561765
mosi,69,0.1,reference,current_observed_write_fit,visual,err_after,0.001015046957999931
mosi,69,0.1,reference,retention,audio,err_decay,0.05368109841219848
mosi,69,0.1,reference,retention,text,err_decay,0.03398768809300078
mosi,69,0.1,reference,retention,visual,err_decay,0.031799013586714865
mosi,69,0.1,reference,task,,accuracy,0.8307926829268293
mosi,69,0.1,reference,task,,correlation,0.7294847148441813
mosi,69,0.1,reference,task,,macro_f1,0.8252333510141678
mosi,69,0.1,reference,task,,mae,0.8356874585151672
mosi,69,0.1,reference,task,,predicted_sign_count,2.0
mosi,69,0.1,reference,task,,prediction_std,1.2324711084365845
mosi,69,0.1,reference,task,,weighted_f1,0.8300799480662315
mosi,69,0.1,fixed0.95,current_observed_write_fit,audio,err_after,0.009638925633372574
mosi,69,0.1,fixed0.95,current_observed_write_fit,text,err_after,0.037449510305913716
mosi,69,0.1,fixed0.95,current_observed_write_fit,visual,err_after,0.018056742120213617
mosi,69,0.1,fixed0.95,retention,audio,err_decay,0.05819925019386574
mosi,69,0.1,fixed0.95,retention,text,err_decay,0.058403592175412654
mosi,69,0.1,fixed0.95,retention,visual,err_decay,0.04199202933814376
mosi,69,0.1,fixed0.95,task,,accuracy,0.8307926829268293
mosi,69,0.1,fixed0.95,task,,correlation,0.7300019313815227
mosi,69,0.1,fixed0.95,task,,macro_f1,0.8252333510141678
mosi,69,0.1,fixed0.95,task,,mae,0.834845781326294
mosi,69,0.1,fixed0.95,task,,predicted_sign_count,2.0
mosi,69,0.1,fixed0.95,task,,prediction_std,1.233094573020935
